claim_id,claim_date,sale_id,repair_status
CL_0590,16-04-2025,GS-5042,In Progress
CL_0591,05-06-2025,QA-5444,In Progress
CL_0592,20-07-2025,FY-3744,Completed
CL_0593,09-08-2025,HE-51685,Rejected
CL_0594,12-06-2025,KW-268933,In Progress
CL_0595,24-11-2024,RV-2571,Completed
CL_0596,04-10-2024,RW-4267,Rejected
CL_0597,15-06-2025,ST-0106,Pending
CL_0598,21-11-2024,VW-4905,Completed
CL_0599,25-01-2025,KA-419043,Completed
CL_0600,02-01-2025,JN-081686,Pending
CL_0601,24-11-2024,ZB-33276,Pending
CL_0602,10-06-2025,AB-752022,Rejected
CL_0603,26-04-2025,BT-09983,Rejected
CL_0604,24-11-2024,WW-28876,Pending
CL_0605,12-05-2025,GQ-810845,In Progress
CL_0606,11-09-2025,QK-112518,In Progress
CL_0607,21-10-2024,YU-97145,Pending
CL_0608,30-03-2025,IJ-53492,In Progress
CL_0609,31-05-2025,XM-00237,Pending
CL_0610,14-04-2025,NQ-3223,Completed
CL_0611,02-01-2025,XG-1160,Pending
CL_0612,20-10-2024,TB-5891,In Progress
CL_0613,09-01-2025,UG-156492,In Progress
CL_0614,24-03-2025,WE-011306,In Progress
CL_0615,06-01-2025,EA-064456,Completed
CL_0616,14-03-2025,UW-5582,Rejected
CL_0617,07-02-2025,ZD-325328,Completed
CL_0618,19-08-2025,ZU-6982,Rejected
CL_0619,31-05-2025,YN-2808,Pending
CL_0620,15-06-2025,IY-04051,In Progress
CL_0621,06-10-2024,PL-60428,Rejected
CL_0622,09-05-2025,TB-89721,In Progress
CL_0623,06-12-2024,RI-86687,Rejected
CL_0624,28-01-2025,WF-000608,Rejected
CL_0625,08-07-2025,CR-5220,Rejected
CL_0626,23-11-2024,YK-65955,Rejected
CL_0627,13-12-2024,UN-596792,Completed
CL_0628,23-02-2025,CR-2300,Completed
CL_0629,27-08-2025,PL-794412,Rejected
CL_0630,28-07-2025,FC-97606,Pending
CL_0631,29-11-2024,ZN-2279,Rejected
CL_0632,06-02-2025,GG-15797,Rejected
CL_0633,18-10-2024,UI-888002,Completed
CL_0634,11-12-2024,EQ-427958,Pending
CL_0635,05-04-2025,DQ-3256,Completed
CL_0636,21-09-2024,UG-35037,Completed
CL_0637,22-12-2024,GG-43563,Rejected
CL_0638,20-08-2025,ZL-208879,In Progress
CL_0639,14-11-2024,XO-503391,Completed
CL_0640,25-04-2025,FW-562845,Pending
CL_0641,08-11-2024,OW-770400,Completed
CL_0642,08-06-2025,SP-85169,Rejected
CL_0643,10-12-2024,FN-2123,Rejected
CL_0644,14-07-2025,RV-43644,Completed
CL_0645,18-01-2025,GI-5380,Rejected
CL_0646,17-05-2025,MF-23139,Rejected
CL_0647,20-03-2025,UW-70077,In Progress
CL_0648,09-09-2025,TM-276134,In Progress
CL_0649,25-09-2024,HY-54258,Rejected
CL_0650,30-05-2025,CH-241008,Completed
CL_0651,24-04-2025,SQ-128625,Completed
CL_0652,05-04-2025,MS-288215,Completed
CL_0653,03-01-2025,KV-023794,In Progress
CL_0654,29-11-2024,EL-33795,Pending
CL_0655,22-06-2025,BI-1436,Completed
CL_0656,17-11-2024,HF-150437,Completed
CL_0657,13-10-2024,FH-388283,Pending
CL_0658,22-03-2025,PU-99016,Completed
CL_0659,27-11-2024,ND-93550,Pending
CL_0660,30-11-2024,AS-3746,Pending
CL_0661,06-01-2025,AW-6081,Pending
CL_0662,24-02-2025,YM-945125,In Progress
CL_0663,26-09-2024,ZM-75641,Pending
CL_0664,01-04-2025,XK-68910,Rejected
CL_0665,10-01-2025,SP-988832,In Progress
CL_0666,25-10-2024,PH-69526,In Progress
CL_0667,24-10-2024,LM-7807,Pending
CL_0668,03-10-2024,WS-6375,Pending
CL_0669,22-01-2025,IJ-7484,Pending
CL_0670,09-04-2025,US-95236,Rejected
CL_0671,05-04-2025,YT-5907,Completed
CL_0672,13-04-2025,YA-535423,In Progress
CL_0673,10-07-2025,UZ-1649,Completed
CL_0674,01-11-2024,VA-4515,Pending
CL_0675,14-08-2025,GS-09548,Rejected
CL_0676,29-08-2025,TT-502667,Rejected
CL_0677,19-11-2024,NQ-44470,Completed
CL_0678,05-06-2025,IC-75618,Completed
CL_0679,28-10-2024,PE-60568,Rejected
CL_0680,03-01-2025,SK-254361,Completed
CL_0681,15-04-2025,WS-2933,In Progress
CL_0682,27-12-2024,GS-27765,Completed
CL_0683,26-01-2025,KK-9511,Completed
CL_0684,13-03-2025,DE-584426,Rejected
CL_0685,27-12-2024,QE-05192,Pending
CL_0686,24-07-2025,BD-423216,Rejected
CL_0687,10-11-2024,EB-0015,Rejected
CL_0688,09-08-2025,LR-657797,Pending
CL_0689,14-09-2025,NV-9063,Pending
CL_0690,13-08-2025,PH-92402,Completed
CL_0691,24-01-2025,HL-74713,Rejected
CL_0692,16-07-2025,HM-1574,In Progress
CL_0693,12-01-2025,OH-731976,Pending
CL_0694,24-10-2024,KH-0289,Rejected
CL_0695,13-07-2025,WH-54963,In Progress
CL_0696,19-01-2025,LR-89079,In Progress
CL_0697,02-06-2025,KS-46567,In Progress
CL_0698,26-08-2025,UL-5645,Completed
CL_0699,28-06-2025,HP-91891,Pending
CL_0700,26-05-2025,EE-792375,Pending
CL_0701,14-09-2025,FU-4856,In Progress
CL_0702,17-04-2025,SU-916291,Rejected
CL_0703,17-03-2025,FH-067236,In Progress
CL_0704,09-01-2025,XV-83304,Pending
CL_0705,24-05-2025,KM-1383,In Progress
CL_0706,17-11-2024,BM-443312,Pending
CL_0707,17-07-2025,JH-12186,Completed
CL_0708,27-04-2025,ZL-49468,In Progress
CL_0709,04-04-2025,ZV-0033,Rejected
CL_0710,13-11-2024,KL-402060,In Progress
CL_0711,12-11-2024,WF-788782,Rejected
CL_0712,21-10-2024,IM-93004,Pending
CL_0713,30-12-2024,IN-9957,Completed
CL_0714,01-02-2025,IC-61351,Rejected
CL_0715,30-05-2025,EJ-5520,Rejected
CL_0716,23-05-2025,ZW-0414,Rejected
CL_0717,14-11-2024,UY-0180,Pending
CL_0718,27-02-2025,FG-24676,Pending
CL_0719,01-05-2025,AA-412515,Pending
CL_0720,06-09-2025,KZ-832096,In Progress
CL_0721,11-10-2024,QT-137110,Completed
CL_0722,20-01-2025,II-1623,Completed
CL_0723,14-11-2024,QR-679441,In Progress
CL_0724,29-01-2025,HP-53031,Pending
CL_0725,08-12-2024,DC-225082,Pending
CL_0726,21-11-2024,QJ-64672,Pending
CL_0727,28-10-2024,VB-6061,Rejected
CL_0728,08-03-2025,TR-762293,Completed
CL_0729,22-10-2024,DM-29048,In Progress
CL_0730,07-04-2025,UZ-89867,Completed
CL_0731,11-08-2025,YM-446461,In Progress
CL_0732,21-08-2025,LE-73974,Rejected
CL_0733,19-10-2024,PS-5192,Completed
CL_0734,13-11-2024,LT-9591,Completed
CL_0735,15-12-2024,DB-1692,Completed
CL_0736,26-03-2025,BU-0442,Pending
CL_0737,03-10-2024,XB-896784,Completed
CL_0738,24-04-2025,KK-5067,In Progress
CL_0739,29-09-2024,XW-665900,Rejected
CL_0740,29-10-2024,RP-43373,In Progress
CL_0741,10-04-2025,YU-5098,Pending
CL_0742,05-01-2025,YR-6899,Pending
CL_0743,15-06-2025,BZ-138391,Rejected
CL_0744,20-11-2024,NY-3263,Pending
CL_0745,05-10-2024,OP-596623,Completed
CL_0746,28-05-2025,LF-34197,Pending
CL_0747,03-09-2025,YD-84170,Completed
CL_0748,30-05-2025,GM-3249,Pending
CL_0749,19-01-2025,NM-1904,Pending
CL_0750,30-05-2025,LG-64709,Rejected
CL_0751,24-12-2024,WS-8239,In Progress
CL_0752,21-01-2025,BC-430473,Pending
CL_0753,16-12-2024,SO-488750,Pending
CL_0754,12-09-2025,TB-376335,Rejected
CL_0755,08-06-2025,SQ-04688,Rejected
CL_0756,28-06-2025,OS-63973,In Progress
CL_0757,25-11-2024,NQ-5131,Pending
CL_0758,20-04-2025,DI-6125,In Progress
CL_0759,06-08-2025,BW-79880,In Progress
CL_0760,23-09-2024,WT-20807,Completed
CL_0761,05-07-2025,ZR-2641,Rejected
CL_0762,11-07-2025,RN-705657,Completed
CL_0763,24-07-2025,UK-47206,Completed
CL_0764,26-09-2024,DW-33605,Completed
CL_0765,02-06-2025,HA-5453,Completed
CL_0766,07-05-2025,DP-67138,Completed
CL_0767,23-06-2025,OZ-78251,In Progress
CL_0768,06-12-2024,HM-80554,Pending
CL_0769,24-11-2024,YK-6970,Rejected
CL_0770,03-08-2025,TH-339835,Rejected
CL_0771,29-12-2024,LE-7345,Pending
CL_0772,19-08-2025,RC-49220,In Progress
CL_0773,14-10-2024,JY-6268,Rejected
CL_0774,29-12-2024,LB-369799,Rejected
CL_0775,02-03-2025,SE-401183,In Progress
CL_0776,09-01-2025,PE-0700,In Progress
CL_0777,23-02-2025,SV-646159,Rejected
CL_0778,23-04-2025,KM-28895,Rejected
CL_0779,10-06-2025,LG-264794,Completed
CL_0780,26-09-2024,TT-406362,In Progress
CL_0781,03-09-2025,MN-354980,Rejected
CL_0782,01-11-2024,WP-17903,In Progress
CL_0783,29-07-2025,HC-03250,Pending
CL_0784,27-07-2025,CS-3717,In Progress
CL_0785,11-08-2025,GS-735091,Rejected
CL_0786,03-11-2024,ZD-285956,Completed
CL_0787,28-02-2025,BQ-04293,Rejected
CL_0788,27-04-2025,QR-20380,Completed
CL_0789,18-10-2024,FB-14173,Rejected
CL_0790,14-08-2025,PM-724943,Completed
CL_0791,26-02-2025,JR-847012,In Progress
CL_0792,15-02-2025,PD-736120,Completed
CL_0793,15-10-2024,YY-52147,In Progress
CL_0794,01-05-2025,GT-26204,Rejected
CL_0795,16-03-2025,ZJ-78997,Pending
CL_0796,16-08-2025,XU-218179,In Progress
CL_0797,03-01-2025,BS-7024,In Progress
CL_0798,14-02-2025,IB-5761,Rejected
CL_0799,24-10-2024,WC-5345,Completed
CL_0800,20-12-2024,BM-855954,Completed
CL_0801,03-02-2025,UE-74972,In Progress
CL_0802,21-04-2025,TL-84431,Completed
CL_0803,04-06-2025,GL-675172,Rejected
CL_0804,18-11-2024,BW-791150,Rejected
CL_0805,06-08-2025,JF-2225,Pending
CL_0806,14-09-2025,UT-291675,Rejected
CL_0807,10-11-2024,VS-4653,In Progress
CL_0808,04-05-2025,LP-54730,In Progress
CL_0809,19-10-2024,FJ-717684,Pending
CL_0810,19-05-2025,BR-2352,Pending
CL_0811,06-11-2024,ZP-147657,In Progress
CL_0812,22-05-2025,DS-99878,Completed
CL_0813,15-09-2025,NU-87618,Rejected
CL_0814,14-04-2025,TL-9523,Rejected
CL_0815,03-06-2025,NB-8127,In Progress
CL_0816,30-08-2025,BK-77281,Rejected
CL_0817,10-04-2025,JM-3376,Completed
CL_0818,25-10-2024,DD-37739,Pending
CL_0819,19-11-2024,IS-477669,In Progress
CL_0820,20-12-2024,YC-9139,Pending
CL_0821,15-04-2025,QB-2993,Rejected
CL_0822,31-08-2025,GH-5265,Rejected
CL_0823,19-10-2024,KZ-3835,Pending
CL_0824,25-06-2025,NK-51807,Rejected
CL_0825,12-06-2025,GW-5422,Pending
CL_0826,24-06-2025,QE-34610,Rejected
CL_0827,27-05-2025,HT-0619,Rejected
CL_0828,20-12-2024,LU-786949,Rejected
CL_0829,15-11-2024,UB-1703,In Progress
CL_0830,22-07-2025,MI-804766,Pending
CL_0831,25-11-2024,BO-13880,Pending
CL_0832,17-08-2025,VJ-067341,Pending
CL_0833,09-05-2025,UA-19603,Completed
CL_0834,30-10-2024,YV-90701,In Progress
CL_0835,30-05-2025,IW-70644,Rejected
CL_0836,24-08-2025,RN-267293,Pending
CL_0837,08-01-2025,PN-078870,Pending
CL_0838,05-11-2024,EX-2465,In Progress
CL_0839,13-11-2024,MA-287320,In Progress
CL_0840,27-12-2024,JI-634555,Pending
CL_0841,07-09-2025,KC-22339,Completed
CL_0842,18-05-2025,PW-084557,Pending
CL_0843,21-11-2024,JL-881700,Rejected
CL_0844,26-05-2025,ZH-111412,Pending
CL_0845,30-05-2025,GN-4837,In Progress
CL_0846,20-10-2024,AX-01133,In Progress
CL_0847,26-06-2025,HQ-42196,Completed
CL_0848,30-04-2025,QZ-692245,Pending
CL_0849,08-04-2025,CH-203705,Pending
CL_0850,28-07-2025,XP-2535,Rejected
CL_0851,21-05-2025,LP-84394,In Progress
CL_0852,06-02-2025,MC-4594,In Progress
CL_0853,15-04-2025,UD-22046,Pending
CL_0854,15-11-2024,DB-056543,Pending
CL_0855,07-07-2025,RG-1574,Rejected
CL_0856,11-11-2024,MN-3266,Rejected
CL_0857,09-12-2024,HB-3805,In Progress
CL_0858,14-09-2025,OD-8563,In Progress
CL_0859,04-02-2025,KZ-779422,In Progress
CL_0860,12-04-2025,UD-2259,Rejected
CL_0861,07-02-2025,LI-228100,Pending
CL_0862,19-03-2025,UQ-110653,In Progress
CL_0863,22-06-2025,RI-087717,Pending
CL_0864,02-12-2024,LF-3164,In Progress
CL_0865,24-07-2025,WP-18981,Rejected
CL_0866,14-03-2025,EU-7374,In Progress
CL_0867,12-10-2024,EU-043398,In Progress
CL_0868,10-11-2024,VO-25708,Rejected
CL_0869,10-07-2025,NR-859042,Completed
CL_0870,08-02-2025,LC-561656,In Progress
CL_0871,02-01-2025,EC-960221,Completed
CL_0872,10-05-2025,YM-7857,Pending
CL_0873,21-04-2025,CA-215389,Pending
CL_0874,19-01-2025,HB-086189,Pending
CL_0875,03-06-2025,VL-8692,Pending
CL_0876,01-11-2024,DA-9039,Completed
CL_0877,15-08-2025,GC-7349,Rejected
CL_0878,01-10-2024,EN-3920,Rejected
CL_0879,13-07-2025,QL-002293,Completed
CL_0880,03-12-2024,FM-6108,Rejected
CL_0881,18-01-2025,DJ-589330,Pending
CL_0882,31-03-2025,LS-558508,Rejected
CL_0883,24-04-2025,FO-422450,In Progress
CL_0884,30-07-2025,EC-3977,Completed
CL_0885,15-03-2025,WN-0793,Completed
CL_0886,24-06-2025,CN-8899,Pending
CL_0887,07-10-2024,QW-517610,Pending
CL_0888,20-10-2024,QM-7894,Pending
CL_0889,17-07-2025,ZR-67676,Rejected
CL_0890,20-04-2025,IA-7184,Rejected
CL_0891,20-02-2025,SP-72072,Rejected
CL_0892,23-10-2024,WU-717051,Rejected
CL_0893,26-09-2024,MN-5772,In Progress
CL_0894,13-12-2024,RJ-1298,Completed
CL_0895,13-10-2024,YQ-476979,In Progress
CL_0896,10-08-2025,RD-960476,Pending
CL_0897,29-04-2025,DW-7726,Completed
CL_0898,16-04-2025,ZS-881204,In Progress
CL_0899,11-10-2024,FD-87992,Completed
CL_0900,16-11-2024,QJ-8692,Rejected
CL_0901,02-06-2025,NW-75319,In Progress
CL_0902,01-02-2025,CQ-372009,Completed
CL_0903,30-09-2024,OU-208810,Pending
CL_0904,10-02-2025,PQ-77818,Pending
CL_0905,30-09-2024,FK-5209,Completed
CL_0906,10-05-2025,LN-70455,Completed
CL_0907,31-10-2024,XR-4879,In Progress
CL_0908,10-08-2025,NI-33662,Rejected
CL_0909,06-04-2025,AV-69310,Rejected
CL_0910,07-05-2025,PR-06987,Rejected
CL_0911,15-05-2025,PX-13457,Completed
CL_0912,06-01-2025,UJ-87128,Completed
CL_0913,25-09-2024,KW-354668,In Progress
CL_0914,03-04-2025,FW-8224,Completed
CL_0915,25-11-2024,SX-4561,In Progress
CL_0916,08-02-2025,WZ-82385,Rejected
CL_0917,12-08-2025,BM-031151,Completed
CL_0918,16-06-2025,BX-974145,Pending
CL_0919,31-01-2025,GK-68994,In Progress
CL_0920,03-08-2025,GN-88815,Completed
CL_0921,28-08-2025,GQ-2029,In Progress
CL_0922,21-08-2025,KU-85481,Completed
CL_0923,20-03-2025,NW-5668,Rejected
CL_0924,03-10-2024,BT-284439,In Progress
CL_0925,29-10-2024,NA-252287,Pending
CL_0926,25-09-2024,AN-513186,In Progress
CL_0927,23-11-2024,UM-1858,Completed
CL_0928,20-09-2024,IP-76771,Rejected
CL_0929,26-09-2024,BB-94957,Rejected
CL_0930,21-10-2024,ND-6928,Pending
CL_0931,25-01-2025,VB-90125,Completed
CL_0932,16-10-2024,WC-1998,Rejected
CL_0933,16-06-2025,QU-64000,In Progress
CL_0934,02-06-2025,HQ-396457,Completed
CL_0935,25-02-2025,DZ-519862,Completed
CL_0936,15-06-2025,NJ-70239,Pending
CL_0937,03-06-2025,LS-38810,Pending
CL_0938,30-09-2024,QN-565579,Pending
CL_0939,27-02-2025,XO-5079,Rejected
CL_0940,03-12-2024,LR-11666,Rejected
CL_0941,14-08-2025,JZ-1506,Pending
CL_0942,05-04-2025,LS-357264,In Progress
CL_0943,15-07-2025,UO-33080,In Progress
CL_0944,18-06-2025,FL-44315,Completed
CL_0945,06-12-2024,BR-604172,In Progress
CL_0946,19-04-2025,ME-827798,Pending
CL_0947,24-09-2024,SK-546384,In Progress
CL_0948,29-07-2025,VG-747061,Rejected
CL_0949,20-07-2025,NH-289243,In Progress
CL_0950,14-07-2025,PC-294154,Pending
CL_0951,05-11-2024,VO-2082,In Progress
CL_0952,22-07-2025,YR-850748,Pending
CL_0953,27-08-2025,NN-33323,In Progress
CL_0954,17-01-2025,JO-920887,Completed
CL_0955,06-08-2025,RK-7364,In Progress
CL_0956,26-01-2025,VB-7840,Pending
CL_0957,27-11-2024,XU-35622,Completed
CL_0958,12-10-2024,FE-50851,Pending
CL_0959,10-07-2025,GC-15059,In Progress
CL_0960,29-10-2024,PO-4964,In Progress
CL_0961,16-02-2025,SB-12957,Completed
CL_0962,08-10-2024,MF-94830,Rejected
CL_0963,31-05-2025,VE-97279,Rejected
CL_0964,23-04-2025,MT-4730,In Progress
CL_0965,10-12-2024,GX-798115,In Progress
CL_0966,31-05-2025,WB-80557,In Progress
CL_0967,10-09-2025,XD-0124,In Progress
CL_0968,02-10-2024,RB-981513,Pending
CL_0969,23-07-2025,OS-1278,Completed
CL_0970,28-07-2025,QG-3836,Completed
CL_0971,02-12-2024,JF-6721,In Progress
CL_0972,10-02-2025,QK-910630,Completed
CL_0973,31-07-2025,LU-287935,Pending
CL_0974,18-05-2025,GF-181284,In Progress
CL_0975,13-04-2025,GA-841210,Rejected
CL_0976,06-08-2025,XP-7856,In Progress
CL_0977,15-02-2025,OL-01862,Rejected
CL_0978,21-08-2025,YF-9562,Rejected
CL_0979,24-02-2025,SD-11672,Completed
CL_0980,26-03-2025,MA-81734,Completed
CL_0981,13-03-2025,UO-3675,Pending
CL_0982,21-07-2025,FW-4158,Rejected
CL_0983,04-09-2025,GV-59764,Pending
CL_0984,16-11-2024,UZ-6437,Completed
CL_0985,17-01-2025,VW-70221,Completed
CL_0986,15-02-2025,WD-8184,In Progress
CL_0987,22-07-2025,CS-701033,In Progress
CL_0988,04-07-2025,BP-372305,Completed
CL_0989,20-10-2024,SJ-643984,In Progress
CL_0990,21-10-2024,IR-4120,Completed
CL_0991,17-04-2025,YU-432050,Pending
CL_0992,06-12-2024,ST-53615,Rejected
CL_0993,12-11-2024,VY-10107,Pending
CL_0994,11-02-2025,RL-67801,In Progress
CL_0995,05-05-2025,CD-318761,Completed
CL_0996,14-02-2025,XD-151123,Rejected
CL_0997,16-12-2024,DU-789488,In Progress
CL_0998,31-08-2025,ML-8878,Rejected
CL_0999,13-08-2025,DQ-2459,Pending
CL_1000,26-04-2025,KY-37286,Completed
CL_1001,23-02-2025,IE-78392,Pending
CL_1002,24-02-2025,XB-8738,In Progress
CL_1003,03-10-2024,KS-809293,Pending
CL_1004,03-08-2025,RB-517684,Rejected
CL_1005,08-01-2025,KX-5683,Completed
CL_1006,06-01-2025,WH-92883,Pending
CL_1007,09-12-2024,JL-60489,Pending
CL_1008,08-04-2025,VF-311111,Completed
CL_1009,10-11-2024,OE-06664,In Progress
CL_1010,21-12-2024,ST-47690,In Progress
CL_1011,07-11-2024,YN-911546,In Progress
CL_1012,10-04-2025,ZP-1755,In Progress
CL_1013,05-08-2025,YN-1457,Completed
CL_1014,20-10-2024,IU-11424,In Progress
CL_1015,17-03-2025,HU-358875,Completed
CL_1016,27-09-2024,XW-6268,Completed
CL_1017,02-02-2025,EO-74518,Rejected
CL_1018,19-08-2025,AW-662678,Pending
CL_1019,16-09-2025,BD-69787,Rejected
CL_1020,22-01-2025,IS-652422,In Progress
CL_1021,30-06-2025,QX-1599,Pending
CL_1022,26-12-2024,ZD-700677,Rejected
CL_1023,29-08-2025,LF-704660,Completed
CL_1024,05-09-2025,NY-529738,Pending
CL_1025,23-12-2024,UY-2353,In Progress
CL_1026,01-03-2025,YD-53352,Completed
CL_1027,08-12-2024,KM-355211,In Progress
CL_1028,29-07-2025,AS-5215,Pending
CL_1029,03-11-2024,XX-9231,Rejected
CL_1030,15-06-2025,HV-5363,Pending
CL_1031,11-07-2025,LQ-38641,Completed
CL_1032,23-09-2024,JS-93113,Completed
CL_1033,25-10-2024,IK-14103,In Progress
CL_1034,20-04-2025,TT-016588,In Progress
CL_1035,17-06-2025,GR-254903,In Progress
CL_1036,19-12-2024,CJ-452196,Completed
CL_1037,27-06-2025,GV-26039,Rejected
CL_1038,30-09-2024,LG-57361,Rejected
CL_1039,07-05-2025,HH-9786,Completed
CL_1040,18-08-2025,WI-5652,Pending
CL_1041,06-06-2025,XM-908669,Completed
CL_1042,11-03-2025,RG-2726,In Progress
CL_1043,09-09-2025,RE-53142,Completed
CL_1044,23-02-2025,KJ-334264,Completed
CL_1045,16-07-2025,VE-353729,In Progress
CL_1046,15-05-2025,UJ-9328,Pending
CL_1047,03-02-2025,GE-5758,In Progress
CL_1048,17-01-2025,MT-59387,Completed
CL_1049,03-05-2025,MT-239241,Completed
CL_1050,05-12-2024,GW-13264,Completed
CL_1051,10-04-2025,AP-696986,Rejected
CL_1052,05-03-2025,XQ-5775,In Progress
CL_1053,23-11-2024,OI-8147,In Progress
CL_1054,17-03-2025,UF-814812,Rejected
CL_1055,13-07-2025,TF-80056,In Progress
CL_1056,04-07-2025,WE-1018,Pending
CL_1057,20-11-2024,XY-9320,Pending
CL_1058,10-01-2025,EJ-9482,Rejected
CL_1059,16-10-2024,WV-564942,Completed
CL_1060,27-11-2024,SM-701167,Pending
CL_1061,02-05-2025,DN-198909,Rejected
CL_1062,29-12-2024,BE-9978,In Progress
CL_1063,22-06-2025,JD-52342,In Progress
CL_1064,14-11-2024,IH-666593,Pending
CL_1065,09-09-2025,QQ-2043,In Progress
CL_1066,11-05-2025,MM-16004,Pending
CL_1067,16-08-2025,KI-403131,Completed
CL_1068,13-10-2024,MN-09563,Rejected
CL_1069,15-07-2025,DV-08702,In Progress
CL_1070,12-11-2024,HK-2744,Pending
CL_1071,27-11-2024,KQ-687075,Completed
CL_1072,01-10-2024,UL-7949,Rejected
CL_1073,25-02-2025,KT-109582,Rejected
CL_1074,20-07-2025,DN-29339,Completed
CL_1075,10-08-2025,AA-1990,Rejected
CL_1076,21-12-2024,WY-91641,Pending
CL_1077,30-03-2025,JG-20134,Completed
CL_1078,22-07-2025,UC-96505,Pending
CL_1079,10-07-2025,YU-113927,Rejected
CL_1080,06-10-2024,BC-07163,Pending
CL_1081,07-04-2025,BJ-0257,Rejected
CL_1082,13-11-2024,FM-70676,Rejected
CL_1083,17-04-2025,MM-9979,Completed
CL_1084,14-04-2025,NS-61496,Pending
CL_1085,24-02-2025,HK-8698,In Progress
CL_1086,12-09-2025,JA-99312,Rejected
CL_1087,05-12-2024,IS-450314,Completed
CL_1088,19-01-2025,AW-602380,Completed
CL_1089,17-09-2025,SJ-634829,In Progress
CL_1090,11-07-2025,NP-7317,In Progress
CL_1091,29-04-2025,JE-683876,In Progress
CL_1092,28-02-2025,CH-684178,Completed
CL_1093,04-02-2025,II-05962,Pending
CL_1094,10-10-2024,PB-29190,Pending
CL_1095,28-06-2025,RE-7271,Completed
CL_1096,07-08-2025,LG-681104,Pending
CL_1097,23-04-2025,MZ-193086,Completed
CL_1098,21-03-2025,NC-510013,Rejected
CL_1099,06-09-2025,TN-76486,Pending
CL_1100,19-05-2025,PZ-0171,Rejected
CL_1101,14-07-2025,PQ-9531,In Progress
CL_1102,10-11-2024,GC-6251,Completed
CL_1103,12-10-2024,PW-04746,Completed
CL_1104,19-09-2024,UG-262423,Rejected
CL_1105,29-12-2024,RU-55364,Completed
CL_1106,19-12-2024,EG-93625,In Progress
CL_1107,01-08-2025,PE-33415,Completed
CL_1108,10-09-2025,DO-1881,Completed
CL_1109,10-10-2024,EH-203298,Completed
CL_1110,20-07-2025,CA-8862,Rejected
CL_1111,01-08-2025,MJ-88895,Pending
CL_1112,10-10-2024,FY-648382,Completed
CL_1113,06-06-2025,YZ-383494,Completed
CL_1114,12-06-2025,NK-922953,In Progress
CL_1115,29-03-2025,FX-877841,Rejected
CL_1116,24-05-2025,VN-514239,Rejected
CL_1117,29-07-2025,PE-7535,Completed
CL_1118,22-04-2025,KR-72557,Pending
CL_1119,04-03-2025,WO-115290,Completed
CL_1120,08-10-2024,QT-6835,Completed
CL_1121,14-02-2025,ZT-2499,Completed
CL_1122,13-11-2024,DK-3173,In Progress
CL_1123,15-10-2024,AL-234013,Pending
CL_1124,17-12-2024,XW-09984,Rejected
CL_1125,26-07-2025,RW-2850,In Progress
CL_1126,27-06-2025,WJ-6333,In Progress
CL_1127,31-08-2025,MP-33483,Rejected
CL_1128,29-05-2025,JT-07157,Completed
CL_1129,15-06-2025,WW-5418,In Progress
CL_1130,06-07-2025,TG-16945,Rejected
CL_1131,06-01-2025,VD-30979,Completed
CL_1132,04-05-2025,CW-63457,Pending
CL_1133,16-04-2025,JB-17569,Pending
CL_1134,06-02-2025,YM-525504,Rejected
CL_1135,22-06-2025,NX-8812,Rejected
CL_1136,17-07-2025,MZ-3213,Pending
CL_1137,23-09-2024,DT-41776,Completed
CL_1138,29-10-2024,QJ-582382,Pending
CL_1139,12-02-2025,DL-707980,In Progress
CL_1140,24-10-2024,OY-02502,Rejected
CL_1141,19-08-2025,CC-76680,Rejected
CL_1142,21-08-2025,ZK-1876,Completed
CL_1143,27-09-2024,SX-04555,Rejected
CL_1144,02-11-2024,KS-13698,In Progress
CL_1145,24-06-2025,IW-30410,Pending
CL_1146,23-08-2025,KV-034181,In Progress
CL_1147,06-11-2024,YF-30434,Completed
CL_1148,26-09-2024,QG-0581,Pending
CL_1149,06-06-2025,NQ-8254,In Progress
CL_1150,15-04-2025,TV-1428,Completed
CL_1151,02-06-2025,TY-070673,Rejected
CL_1152,28-02-2025,LQ-45110,In Progress
CL_1153,31-03-2025,HQ-3593,In Progress
CL_1154,21-08-2025,RF-0526,Completed
CL_1155,22-05-2025,MZ-53881,Completed
CL_1156,19-09-2024,KV-81320,Rejected
CL_1157,08-06-2025,KE-102783,Pending
CL_1158,21-04-2025,SK-6216,Pending
CL_1159,11-11-2024,SI-020252,Rejected
CL_1160,06-03-2025,JS-2169,Rejected
CL_1161,21-02-2025,XG-16644,Rejected
CL_1162,28-01-2025,PF-571092,Completed
CL_1163,26-06-2025,WU-648721,In Progress
CL_1164,16-06-2025,QX-09052,Rejected
CL_1165,26-11-2024,LM-5292,Completed
CL_1166,07-10-2024,NH-82964,In Progress
CL_1167,07-04-2025,VH-98089,Pending
CL_1168,26-06-2025,BC-498503,Completed
CL_1169,08-11-2024,XD-24873,Completed
CL_1170,28-01-2025,YB-625559,In Progress
CL_1171,04-10-2024,PV-76441,Completed
CL_1172,28-07-2025,LG-71847,Completed
CL_1173,08-11-2024,QM-599619,Rejected
CL_1174,05-01-2025,HP-83711,Rejected
CL_1175,17-01-2025,UM-8113,In Progress
CL_1176,15-06-2025,SB-83512,Rejected
CL_1177,24-09-2024,PM-755865,Rejected
CL_1178,22-11-2024,EM-32254,Rejected
CL_1179,16-05-2025,RE-55810,In Progress
CL_1180,05-07-2025,RN-374285,In Progress
